No errors
No warnings
512 ms
data source=metars
4668 results
raw_text,station_id,observation_time,latitude,longitude,temp_c,dewpoint_c,wind_dir_degrees,wind_speed_kt,wind_gust_kt,visibility_statute_mi,altim_in_hg,sea_level_pressure_mb,corrected,auto,auto_station,maintenance_indicator_on,no_signal,lightning_sensor_off,freezing_rain_sensor_off,present_weather_sensor_off,wx_string,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,sky_cover,cloud_base_ft_agl,flight_category,three_hr_pressure_tendency_mb,maxT_c,minT_c,maxT24hr_c,minT24hr_c,precip_in,pcp3hr_in,pcp6hr_in,pcp24hr_in,snow_in,vert_vis_ft,metar_type,elevation_m
KNOZ 280659Z AUTO 05003KT 10SM CLR 21/07 A2996 RMK AO2 SLP093 T02060067 403500150 $,KNOZ,2018-10-28T06:59:00Z,32.5,-114.45,20.6,6.7,50,3,,10.0,29.958662,1009.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,35.0,15.0,,,,,,,SPECI,103.0
MUCF 280659Z AUTO 00000KT 23/23 Q1016,MUCF,2018-10-28T06:59:00Z,22.13,-80.4,23.0,23.0,0,0,,,30.0,,,TRUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,METAR,39.0
KVPS 280659Z VRB04KT 10SM CLR 10/08 A3011 RMK AO2A SLP203 T00960079 $,KVPS,2018-10-28T06:59:00Z,30.47,-86.52,9.6,7.9,0,4,,10.0,30.109253,1020.3,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,26.0
KLSV 280659Z 02002KT 10SM CLR 16/M01 A3007 RMK AO2A SLPNO ALSTG ESTMD T01551006 $,KLSV,2018-10-28T06:59:00Z,36.22,-115.02,15.5,-0.6,20,2,,10.0,30.070866,,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,570.0
KNHK 280659Z AUTO 19003KT 9SM SCT025 OVC031 08/ A2975 RMK AO2 RAE57 P0000 T0078 $,KNHK,2018-10-28T06:59:00Z,38.27,-76.4,7.8,,190,3,,9.0,29.749016,,,TRUE,TRUE,TRUE,,,,,,SCT,2500,OVC,3100,,,,,VFR,,,,,,0.005,,,,,,SPECI,12.0
KROG 280658Z AUTO 19010KT 10SM CLR 13/08 A2998 RMK AO2 SLP145 T01330078,KROG,2018-10-28T06:58:00Z,36.37,-94.08,13.3,7.8,190,10,,10.0,29.97933,1014.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,415.0
K1J0 280658Z AUTO 00000KT 8SM CLR 09/09 A3013 RMK AO2 SLP188 T00940089,K1J0,2018-10-28T06:58:00Z,30.85,-85.6,9.4,8.9,0,0,,8.0,30.129921,1018.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,26.0
K0J4 280658Z AUTO 00000KT 10SM CLR 10/08 A3014 RMK AO2 SLP206 T01000083 $,K0J4,2018-10-28T06:58:00Z,31.05,-86.32,10.0,8.3,0,0,,10.0,30.138779,1020.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,96.0
K1DW 280658Z AUTO 30009KT 10SM CLR 03/00 A3022 RMK AO2 SLP198 T00290003 402370029 $,K1DW,2018-10-28T06:58:00Z,41.37,-103.8,2.9,0.3,300,9,,10.0,30.221457,1019.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,23.7,2.9,,,,,,,METAR,1546.0
K1MW 280658Z AUTO 28008KT 10SM CLR 02/00 A3020 RMK AO2 SLP209 T00231003 402670020 $,K1MW,2018-10-28T06:58:00Z,,,2.3,-0.3,280,8,,10.0,30.200787,1020.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,26.7,2.0,,,,,,,METAR,
PAFR 280658Z AUTO 04003KT 10SM CLR M03/M03 A2953 RMK AO2 SLP008 T10261033,PAFR,2018-10-28T06:58:00Z,61.27,-149.65,-2.6,-3.3,40,3,,10.0,29.530512,1000.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,115.0
KSXS 280658Z AUTO 29006KT 10SM CLR 12/10 A3011 RMK AO2 SLP197 T01160099,KSXS,2018-10-28T06:58:00Z,31.37,-85.85,11.6,9.9,290,6,,10.0,30.109253,1019.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,122.0
KHEY 280658Z AUTO 00000KT 10SM CLR 08/08 A3010 RMK AO2 SLP195 T00830083,KHEY,2018-10-28T06:58:00Z,31.35,-85.65,8.3,8.3,0,0,,10.0,30.100393,1019.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,97.0
PWAK 280658Z AUTO 08009KT 9999 CLR 28/24 A2985 RMK AO2 SLP115,PWAK,2018-10-28T06:58:00Z,19.28,166.65,28.0,24.0,80,9,,6.21,29.84941,1011.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,4.0
KHLR 280658Z AUTO 23008KT 10SM CLR 20/13 A3004 RMK AO2 SLP163 T01950125,KHLR,2018-10-28T06:58:00Z,31.13,-97.72,19.5,12.5,230,8,,10.0,30.041338,1016.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,283.0
KGXF 280658Z AUTO 15007KT 10SM CLR 18/08 A2998 RMK AO2 SLP143 T01810080 403190136,KGXF,2018-10-28T06:58:00Z,32.87,-112.72,18.1,8.0,150,7,,10.0,29.97933,1014.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,31.9,13.6,,,,,,,METAR,262.0
KDMA 280658Z AUTO 17007KT 10SM CLR 16/09 A3009 RMK AO2 SLP155 T01560093 403160123 $,KDMA,2018-10-28T06:58:00Z,32.17,-110.87,15.6,9.3,170,7,,10.0,30.088583,1015.5,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,31.6,12.3,,,,,,,METAR,824.0
KCWN 280658Z AUTO 34003KT 10SM CLR 08/01 A3023 RMK AO2 SLP091 T00800007 402060077 $,KCWN,2018-10-28T06:58:00Z,38.75,-104.85,8.0,0.7,340,3,,10.0,30.230314,1009.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,20.6,7.7,,,,,,,METAR,2040.0
K4MR 280658Z AUTO 25014KT 10SM CLR 15/07 A3013 RMK AO2 SLP155 T01500071 402360077 $,K4MR,2018-10-28T06:58:00Z,34.3,-103.8,15.0,7.1,250,14,,10.0,30.129921,1015.5,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,23.6,7.7,,,,,,,METAR,1326.0
KGRK 280658Z AUTO 24006KT 10SM CLR 19/12 A3008 RMK AO2 SLP177 T01920122,KGRK,2018-10-28T06:58:00Z,31.07,-97.83,19.2,12.2,240,6,,10.0,30.079725,1017.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,309.0
KAFF 280658Z AUTO 36009KT 10SM CLR 06/01 A3026 RMK AO2 SLP193 T00580011 402370010,KAFF,2018-10-28T06:58:00Z,38.97,-104.82,5.8,1.1,360,9,,10.0,30.259842,1019.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,23.7,1.0,,,,,,,METAR,2003.0
KBIF 280658Z AUTO 00000KT 10SM CLR 14/08 A3018 RMK AO2 SLPNO T01380081 402380084 $,KBIF,2018-10-28T06:58:00Z,31.85,-106.38,13.8,8.1,0,0,,10.0,30.180119,,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,23.8,8.4,,,,,,,METAR,1203.0
K9L2 280658Z AUTO 13005KT 10SM CLR 15/M03 A3005 RMK AO2 SLP160 T01511030,K9L2,2018-10-28T06:58:00Z,34.97,-117.87,15.1,-3.0,130,5,,10.0,30.050198,1016.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,701.0
KCVS 280658Z AUTO 27010KT 10SM CLR 13/06 A3013 RMK AO2 SLP159 T01250059 402480052 $,KCVS,2018-10-28T06:58:00Z,34.37,-103.32,12.5,5.9,270,10,,10.0,30.129921,1015.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,24.8,5.2,,,,,,,METAR,1309.0
KEDW 280658Z AUTO 18004KT 10SM CLR 15/M02 A3004 RMK AO2 SLP159 T01471018,KEDW,2018-10-28T06:58:00Z,34.88,-117.87,14.7,-1.8,180,4,,10.0,30.041338,1015.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,702.0
KFEW 280658Z AUTO 24008KT 10SM CLR 02/01 A3026 RMK AO2 SLP205 T00190008 402080000 $,KFEW,2018-10-28T06:58:00Z,41.13,-104.87,1.9,0.8,240,8,,10.0,30.259842,1020.5,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,20.8,,,,,,,,METAR,1878.0
KFCS 280658Z AUTO 08005KT 8SM CLR 07/02 A3025 RMK AO2 SLP219 T00740021 402490036 $,KFCS,2018-10-28T06:58:00Z,38.67,-104.77,7.4,2.1,80,5,,8.0,30.250984,1021.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,24.9,3.6,,,,,,,METAR,1789.0
KFHU 280658Z AUTO 20003KT 10SM CLR 15/04 A3022 RMK AO2 SLP170 T01460042 402640107,KFHU,2018-10-28T06:58:00Z,31.58,-110.35,14.6,4.2,200,3,,10.0,30.221457,1017.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,26.4,10.7,,,,,,,METAR,1438.0
KHIF 280658Z AUTO 12012KT 10SM CLR 12/01 A3015 RMK AO2 SLP173 T01180006 402000078,KHIF,2018-10-28T06:58:00Z,41.12,-111.97,11.8,0.6,120,12,,10.0,30.15059,1017.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,20.0,7.8,,,,,,,METAR,1459.0
KINS 280658Z AUTO 00000KT 10SM CLR 12/M05 A3010 RMK AO2 SLP163 T01221049 $,KINS,2018-10-28T06:58:00Z,36.58,-115.67,12.2,-4.9,0,0,,10.0,30.100393,1016.3,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,955.0
KHMN 280658Z AUTO 00000KT 10SM CLR 09/06 A3023 RMK AO2 SLP194 T00940058 402280061 $,KHMN,2018-10-28T06:58:00Z,32.85,-106.08,9.4,5.8,0,0,,10.0,30.230314,1019.4,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,22.8,6.1,,,,,,,METAR,1248.0
KLUF 280658Z AUTO 02005KT 10SM CLR 18/10 A2999 RMK AO2 SLP146 T01790100 403070141 $,KLUF,2018-10-28T06:58:00Z,33.52,-112.37,17.9,10.0,20,5,,10.0,29.991142,1014.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,30.7,14.1,,,,,,,METAR,332.0
KPOE 280658Z AUTO 20003KT 10SM CLR 17/14 A3008 RMK AO2 SLP186 T01650142,KPOE,2018-10-28T06:58:00Z,31.05,-93.2,16.5,14.2,200,3,,10.0,30.079725,1018.6,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,101.0
KMUO 280658Z AUTO 13009KT 10SM CLR 10/10 A3002 RMK AO2 SLP158 T00950095 401970050 $,KMUO,2018-10-28T06:58:00Z,43.03,-115.87,9.5,9.5,130,9,,10.0,30.02067,1015.8,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,19.7,5.0,,,,,,,METAR,913.0
KBKF 280658Z 00000KT 10SM FEW220 06/02 A3026 RMK AO2A SLP200 T00620023 402240054,KBKF,2018-10-28T06:58:00Z,39.72,-104.75,6.2,2.3,0,0,,10.0,30.259842,1020.0,,,TRUE,,,,,,,FEW,22000,,,,,,,VFR,,,,22.4,5.4,,,,,,,METAR,1726.0
KMRH 280658Z AUTO 28010KT 10SM CLR 14/12 A2987 RMK AO2 SLP115 T01390122,KMRH,2018-10-28T06:58:00Z,34.73,-76.65,13.9,12.2,280,10,,10.0,29.870079,1011.5,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,3.0
KJES 280658Z AUTO 00000KT 10SM CLR 10/08 A3008 RMK AO2,KJES,2018-10-28T06:58:00Z,31.55,-81.88,10.0,8.0,0,0,,10.0,30.079725,,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,33.0
KSUU 280658Z AUTO 22011KT 10SM CLR 16/13 A3001 RMK AO2 SLP169 T01590132 $,KSUU,2018-10-28T06:58:00Z,38.27,-121.92,15.9,13.2,220,11,,10.0,30.008858,1016.9,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,19.0
KRIV 280658Z AUTO 00000KT 10SM CLR 13/06 A3004 RMK AO2 SLP162 T01270063 PNO $,KRIV,2018-10-28T06:58:00Z,33.87,-117.27,12.7,6.3,0,0,,10.0,30.041338,1016.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,469.0
KLOR 280658Z AUTO 00000KT 10SM CLR 07/07 A3011 RMK AO2 SLP179 T00730073,KLOR,2018-10-28T06:58:00Z,31.35,-85.75,7.3,7.3,0,0,,10.0,30.109253,1017.9,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,74.0
KGRF 280658Z 14004KT 5SM -RA BR OVC044 13/13 A2975 RMK AO2A SLP078 P0004 $,KGRF,2018-10-28T06:58:00Z,47.07,-122.57,13.0,13.0,140,4,,5.0,29.749016,1007.8,,,TRUE,TRUE,,,,,-RA BR,OVC,4400,,,,,,,MVFR,,,,,,0.04,,,,,,SPECI,92.0
OAIX 280658Z 00000KT 9999 CLR 21/01 A3028 RMK AO2A SLP185 T02090007 $,OAIX,2018-10-28T06:58:00Z,34.95,69.27,20.9,0.7,0,0,,6.21,30.280512,1018.5,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1492.0
MHSC 280658Z AUTO 33010KT 9999 OVC046 21/21 A3004 RMK AO2 DZB18E29DZB35E45 SLP133 P0000 T02070207 $,MHSC,2018-10-28T06:58:00Z,14.37,-87.62,20.7,20.7,330,10,,6.21,30.041338,1013.3,,TRUE,TRUE,TRUE,,,,,,OVC,4600,,,,,,,VFR,,,,,,0.005,,,,,,METAR,626.0
PAFB 280658Z AUTO 00000KT 5SM BR OVC003 M01/M01 A2965 RMK AO2 SLP048 T10091010,PAFB,2018-10-28T06:58:00Z,64.83,-147.62,-0.9,-1.0,0,0,,5.0,29.648623,1004.8,,TRUE,TRUE,,,,,,BR,OVC,300,,,,,,,LIFR,,,,,,,,,,,,METAR,137.0
RKSO 280658Z 28012G20KT 7SM FEW040 SCT150 15/07 A2972 RMK SLPNO WND DATA ESTMD ALSTG ESTMD $,RKSO,2018-10-28T06:58:00Z,37.07,127.02,15.0,7.0,280,12,20,7.0,29.719488,,,,,TRUE,,,,,,FEW,4000,SCT,15000,,,,,VFR,,,,,,,,,,,,METAR,12.0
KEUF 280658Z AUTO 00000KT 8SM CLR 09/08 A3010 RMK AO2 SLP190 T00890078,KEUF,2018-10-28T06:58:00Z,31.95,-85.13,8.9,7.8,0,0,,8.0,30.100393,1019.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,87.0
K1BW 280658Z AUTO 28010KT 10SM CLR 02/00 A3022 RMK AO2 SLP201 T00220002 402250018 $,K1BW,2018-10-28T06:58:00Z,,,2.2,0.2,280,10,,10.0,30.221457,1020.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,22.5,1.8,,,,,,,METAR,
KTCM 280658Z 18004KT 5SM -RA BR FEW033 OVC043 13/13 A2977 RMK AO2A DZB01E10RAB10 SLPNO P0009 T01290129 $,KTCM,2018-10-28T06:58:00Z,47.12,-122.47,12.9,12.9,180,4,,5.0,29.769686,,,,TRUE,TRUE,,,,,-RA BR,FEW,3300,OVC,4300,,,,,MVFR,,,,,,0.09,,,,,,SPECI,98.0
KGOV 280658Z AUTO 00000KT 10SM OVC006 02/01 A2983 RMK AO2 SLP117 T00170014 $,KGOV,2018-10-28T06:58:00Z,44.68,-84.73,1.7,1.4,0,0,,10.0,29.828741,1011.7,,TRUE,TRUE,TRUE,,,,,,OVC,600,,,,,,,IFR,,,,,,,,,,,,SPECI,353.0
KGFA 280658Z AUTO 20004KT 10SM FEW160 BKN190 01/M06 A3005 RMK AO2 SLP196 T00111061 401601001 $,KGFA,2018-10-28T06:58:00Z,47.5,-111.17,1.1,-6.1,200,4,,10.0,30.050198,1019.6,,TRUE,TRUE,TRUE,,,,,,FEW,16000,BKN,19000,,,,,VFR,,,,16.0,-0.1,,,,,,,SPECI,1075.0
KBAB 280658Z AUTO 11006KT 10SM CLR 17/09 A2998 RMK AO2 SLP155 T01720089 $,KBAB,2018-10-28T06:58:00Z,39.12,-121.42,17.2,8.9,110,6,,10.0,29.97933,1015.5,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,34.0
KMEI 280658Z AUTO 00000KT 10SM CLR 10/08 A3009 RMK AO2 SLP188 T01000083 TSNO,KMEI,2018-10-28T06:58:00Z,32.33,-88.75,10.0,8.3,0,0,,10.0,30.088583,1018.8,,TRUE,TRUE,,,TRUE,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,89.0
KNJM 280657Z AUTO 27007KT 10SM CLR 14/12 A2988 RMK AO2 SLP122 T01390117 $,KNJM,2018-10-28T06:57:00Z,34.67,-77.02,13.9,11.7,270,7,,10.0,29.878937,1012.2,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,7.0
KFLG 280657Z AUTO 00000KT 9SM CLR 01/M02 A3034 RMK AO2 SLP211 T00061022 402171028,KFLG,2018-10-28T06:57:00Z,35.13,-111.67,0.6,-2.2,0,0,,9.0,30.339567,1021.1,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,21.7,-2.8,,,,,,,METAR,2134.0
KNYL 280657Z AUTO 03003KT 10SM CLR 22/06 A2994 RMK AO2 SLP136 T02220056 403440183 $,KNYL,2018-10-28T06:57:00Z,32.63,-114.62,22.2,5.6,30,3,,10.0,29.940945,1013.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,34.4,18.3,,,,,,,METAR,65.0
KNTD 280657Z AUTO 24003KT 1/4SM FG VV002 15/14 A3000 RMK AO2 SLP160 T01500139 $,KNTD,2018-10-28T06:57:00Z,34.12,-119.12,15.0,13.9,240,3,,0.25,30.0,1016.0,,TRUE,TRUE,TRUE,,,,,FG,OVX,0,,,,,,,LIFR,,,,,,,,,,,200,METAR,4.0
EQYG 280657Z AUTO 22003KT 10SM CLR 20/ A3024 RMK AO2 SLP236 T0200 $ ,EQYG,2018-10-28T06:57:00Z,,,20.0,,220,3,,10.0,30.239174,1023.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
MMCP 280657Z RTD 06005KT 7SM BKN100 24/23 A3002 RMK 8/030,MMCP,2018-10-28T06:57:00Z,19.82,-90.5,24.0,23.0,60,5,,7.0,30.02067,,,,,,,,,,,BKN,10000,,,,,,,VFR,,,,,,,,,,,,METAR,5.0
PAJC 280657Z AUTO 28008G15KT 10SM BKN036 06/M01 A2967 RMK AO2 SLP049 T00561006,PAJC,2018-10-28T06:57:00Z,56.32,-158.37,5.6,-0.6,280,8,15,10.0,29.66929,1004.9,,TRUE,TRUE,,,,,,,BKN,3600,,,,,,,VFR,,,,,,,,,,,,SPECI,15.0
KEAR 280657Z AUTO 35018KT 10SM FEW120 11/04 A3006 RMK AO2 SLP170 T01060039,KEAR,2018-10-28T06:57:00Z,40.72,-99.0,10.6,3.9,350,18,,10.0,30.059055,1017.0,,TRUE,TRUE,,,,,,,FEW,12000,,,,,,,VFR,,,,,,,,,,,,SPECI,649.0
PHSF 280656Z AUTO 13004KT 10SM CLR 13/08 A3034 RMK AO2 SLP157 WND DATA ESTMD T01310075 PWINO $,PHSF,2018-10-28T06:56:00Z,19.77,-155.55,13.1,7.5,130,4,,10.0,30.339567,1015.7,,TRUE,TRUE,TRUE,,,,TRUE,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,1887.0
PGUA 280656Z 07008KT 10SM FEW015 28/24 A2977 RMK AO2A SLP071 T02790239 $,PGUA,2018-10-28T06:56:00Z,13.57,144.92,27.9,23.9,70,8,,10.0,29.769686,1007.1,,,TRUE,TRUE,,,,,,FEW,1500,,,,,,,VFR,,,,,,,,,,,,METAR,187.0
KRDR 280656Z AUTO 31007KT 10SM CLR 05/03 A2979 RMK AO2 SLP100 T00450032,KRDR,2018-10-28T06:56:00Z,47.97,-97.4,4.5,3.2,310,7,,10.0,29.790354,1010.0,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,278.0
KRCA 280656Z AUTO 28005KT 10SM CLR 03/00 A3009 RMK AO2 SLP201 T00281003 401890005 $,KRCA,2018-10-28T06:56:00Z,44.13,-103.08,2.8,-0.3,280,5,,10.0,30.088583,1020.1,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,18.9,0.5,,,,,,,METAR,999.0
KPSM 280656Z 01011G19KT 10SM OVC008 04/02 A2967 RMK AO2A SLP050 T00370022,KPSM,2018-10-28T06:56:00Z,43.07,-70.82,3.7,2.2,10,11,19,10.0,29.66929,1005.0,,,TRUE,,,,,,,OVC,800,,,,,,,IFR,,,,,,,,,,,,METAR,31.0
KMIB 280656Z AUTO 28014KT 10SM FEW085 04/M02 A2990 RMK AO2 SLP143 T00351019 $,KMIB,2018-10-28T06:56:00Z,48.42,-101.33,3.5,-1.9,280,14,,10.0,29.899607,1014.3,,TRUE,TRUE,TRUE,,,,,,FEW,8500,,,,,,,VFR,,,,,,,,,,,,METAR,508.0
KHOP 280656Z AUTO 00000KT 10SM CLR 07/07 A3000 RMK AO2 SLP162 T00660065 FZRANO $,KHOP,2018-10-28T06:56:00Z,36.67,-87.5,6.6,6.5,0,0,,10.0,30.0,1016.2,,TRUE,TRUE,TRUE,,,TRUE,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,174.0
KFTK 280656Z AUTO 23003KT 8SM CLR 04/04 A2998 RMK AO2 SLP157 T00420042,KFTK,2018-10-28T06:56:00Z,37.88,-85.97,4.2,4.2,230,3,,8.0,29.97933,1015.7,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,230.0
KQRH 280656Z AUTO 06009G13KT 010V120 M M CLR 31/21 A3003 RMK AO2 SLP156 WND DATA ESTMD T03100207 $,KQRH,2018-10-28T06:56:00Z,,,31.0,20.7,60,9,13,,30.029528,1015.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,,,,,,,,,,,,,METAR,
KQND 280656Z AUTO 00000KT 9999 FEW160 31/24 A2995 RMK AO2 SLP120 WND DATA ESTMD T03130236,KQND,2018-10-28T06:56:00Z,,,31.3,23.6,0,0,,6.21,29.949802,1012.0,,TRUE,TRUE,,,,,,,FEW,16000,,,,,,,VFR,,,,,,,,,,,,METAR,
KQN3 280656Z AUTO VRB03KT 5000 HZ CLR 30/20 A2990 RMK AO2 SLP117 WND DATA ESTMD T03000197,KQN3,2018-10-28T06:56:00Z,,,30.0,19.7,0,3,,3.11,29.899607,1011.7,,TRUE,TRUE,,,,,,HZ,CLR,,,,,,,,MVFR,,,,,,,,,,,,METAR,
KQKR 280656Z AUTO 00000KT 9999 CLR 26/21 A2990 RMK AO2 SLP133 WND DATA ESTMD T02620212,KQKR,2018-10-28T06:56:00Z,,,26.2,21.2,0,0,,6.21,29.899607,1013.3,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KQHY 280656Z AUTO 00000KT 10SM CLR 11/10 A3013 RMK AO2 SLP206 T01080103 $,KQHY,2018-10-28T06:56:00Z,,,10.8,10.3,0,0,,10.0,30.129921,1020.6,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KQD3 280656Z AUTO 11006KT 9000 HZ FEW036 31/21 A3005 RMK AO2 SLP141 WND DATA ESTMD T03090209,KQD3,2018-10-28T06:56:00Z,,,30.9,20.9,110,6,,5.59,30.050198,1014.1,,TRUE,TRUE,,,,,,HZ,FEW,3600,,,,,,,VFR,,,,,,,,,,,,METAR,
KQBF 280656Z AUTO 00000KT 9000 M CLR 28/ A2992 RMK AO2 SLP087 WND DATA ESTMD $,KQBF,2018-10-28T06:56:00Z,,,28.0,,0,0,,5.59,29.920275,1008.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,
KMEH 280656Z AUTO 00000KT 10SM FEW110 11/07 A2992 RMK AO2 SLP124 T01110072,KMEH,2018-10-28T06:56:00Z,45.52,-118.42,11.1,7.2,0,0,,10.0,29.920275,1012.4,,TRUE,TRUE,,,,,,,FEW,11000,,,,,,,VFR,,,,,,,,,,,,METAR,1136.0
OTBH 280656Z 34019G24KT 8000 HZ SCT130 30/16 A3006 RMK AO2A SLP180 T02990159 $,OTBH,2018-10-28T06:56:00Z,25.12,51.32,29.9,15.9,340,19,24,4.97,30.059055,1018.0,,,TRUE,TRUE,,,,,HZ,SCT,13000,,,,,,,MVFR,,,,,,,,,,,,METAR,40.0
KOZR 280656Z AUTO 00000KT 10SM CLR 09/09 A3011 RMK AO2 SLP198 T00940086,KOZR,2018-10-28T06:56:00Z,31.28,-85.72,9.4,8.6,0,0,,10.0,30.109253,1019.8,,TRUE,TRUE,,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,METAR,93.0
K2DP 280656Z AUTO 26008KT 10SM CLR 12/11 A2983 RMK AO2 SLPNO T01180107 $,K2DP,2018-10-28T06:56:00Z,35.68,-75.9,11.8,10.7,260,8,,10.0,29.828741,,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,3.0
KLRF 280656Z 00000KT 10SM CLR 08/08 A3000 RMK AO2A SLP161 T00830082 $,KLRF,2018-10-28T06:56:00Z,34.92,-92.15,8.3,8.2,0,0,,10.0,30.0,1016.1,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,95.0
KHRT 280656Z 00000KT 10SM CLR 10/10 A3011 RMK AO2A SLP198 T01020103 $,KHRT,2018-10-28T06:56:00Z,30.42,-86.67,10.2,10.3,0,0,,10.0,30.109253,1019.8,,,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,12.0
KHFF 280656Z AUTO 27005KT 10SM CLR 09/07 A2992 RMK AO2 SLP147 T00880070 $,KHFF,2018-10-28T06:56:00Z,35.02,-79.5,8.8,7.0,270,5,,10.0,29.920275,1014.7,,TRUE,TRUE,TRUE,,,,,,CLR,,,,,,,,VFR,,,,,,,,,,,,SPECI,115.0
